Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Radhika kamuni,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (12 years as specialist),"Old Airport Road, Bangalore",Bangalore,98%,(204 votes),₹ 850 fee
Dr. Hemavathi Srinivasan,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (11 years as specialist),"Indiranagar, Bangalore",Bangalore,86%,(28 votes),₹ 700 fee
Dr. Kavita Peter Gonsalves,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (14 years as specialist),"Bannerghatta Road, Bangalore",Bangalore,86%,(28 votes),₹ 950 fee
Dr. Shilpashree. N,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (9 years as specialist),"Kanakpura Road, Bangalore",Bangalore,99%,(72 votes),₹ 850 fee
Dr. Vijaya Manohar,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",42 Years Experience Overall  (37 years as specialist),"Koramangala 6 Block, Bangalore",Bangalore,96%,(589 votes),₹ 600 fee
Dr. Ambuja B N,Gynecologist/obstetrician,"MBBS, DGO, MD - Obstetrics & Gynaecology",31 Years Experience Overall,"VV Puram, Bangalore",Bangalore,95%,(22 votes),₹ 600 fee
Dr. A Lakshmi Kumari,Gynecologist/obstetrician,"MBBS, DGO",25 Years Experience Overall,"Sarjapur Road, Bangalore",Bangalore,95%,(22 votes),₹ 900 fee
Dr. Gayathri  D Kamath,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO, MRCOG(UK)",30 Years Experience Overall  (29 years as specialist),"Bannerghatta Road, Bangalore",Bangalore,96%,(167 votes),₹ 800 fee
Dr. Lakshmi H K,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (14 years as specialist),"Hebbal, Bangalore",Bangalore,100%,(27 votes),₹ 800 fee
Dr. Savitha Shetty,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",31 Years Experience Overall  (24 years as specialist),"Seshadripuram, Bangalore",Bangalore,93%,(55 votes),₹ 740 fee
Dr. Ujwala,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",7 Years Experience Overall  (3 years as specialist),"Jayanagar 8 Block, Bangalore",Bangalore,93%,(55 votes),₹ 500 fee
Dr. Sunitha Gali,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",18 Years Experience Overall  (6 years as specialist),"Sahakaranagar, Bangalore",Bangalore,92%,(24 votes),₹ 500 fee
Dr. Tanuja H,Gynecologist/obstetrician,"MBBS, DGO",20 Years Experience Overall  (13 years as specialist),"Kanakpura Road, Bangalore",Bangalore,100%,(37 votes),₹ 850 fee
Dr. Prakash Kini,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO",46 Years Experience Overall  (45 years as specialist),"Jayanagar, Bangalore",Bangalore,96%,(543 votes),₹ 1050 fee
Dr. Jnanashree B R,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",20 Years Experience Overall  (16 years as specialist),"Malleswaram, Bangalore",Bangalore,100%,(73 votes),₹ 850 fee
Dr. Geetha Nagarjuna,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (5 years as specialist),"Banashankari, Bangalore",Bangalore,100%,(91 votes),₹ 600 fee
Dr. Sandya Rani,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (15 years as specialist),"Whitefield, Bangalore",Bangalore,99%,(279 votes),₹ 700 fee
Dr. Nirmala Mohan,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",24 Years Experience Overall  (13 years as specialist),"Hebbal, Bangalore",Bangalore,99%,(279 votes),₹ 1090 fee
Dr. Meera Kumari,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",11 Years Experience Overall  (8 years as specialist),"Kanakpura Road, Bangalore",Bangalore,100%,(26 votes),₹ 700 fee
Dr. Bhawana Mishra,Gynecologist/obstetrician,"DNB - Obstetrics & Gynecology, DGO, MBBS",27 Years Experience Overall  (19 years as specialist),"JP Nagar, Bangalore",Bangalore,97%,(262 votes),₹ 800 fee
Dr. Usha B.R.,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",18 Years Experience Overall  (11 years as specialist),"Jayanagar, Bangalore",Bangalore,93%,(158 votes),₹ 850 fee
Dr. Soumya Lakshmi T V,Gynecologist/obstetrician,"MBBS, DGO",24 Years Experience Overall  (18 years as specialist),"Hebbal, Bangalore",Bangalore,95%,(40 votes),₹ 800 fee
Dr. Sumana,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",12 Years Experience Overall  (11 years as specialist),"Nagarbhavi 2nd Stage, Bangalore",Bangalore,95%,(40 votes),₹ 500 fee
Dr. Akshaya S,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (7 years as specialist),"Rajajinagar, Bangalore",Bangalore,96%,(26 votes),₹ 600 fee
Dr. Kavitha Kovi,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",23 Years Experience Overall  (19 years as specialist),"Whitefield, Bangalore",Bangalore,95%,(582 votes),₹ 600 fee
Dr. Shwetha Yadav,Gynecologist/obstetrician,"MBBS, DGO",16 Years Experience Overall  (10 years as specialist),"Kalyan Nagar, Bangalore",Bangalore,99%,(120 votes),₹ 600 fee
Dr. Gayathri Karthik,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",34 Years Experience Overall  (33 years as specialist),"Old Airport Road, Bangalore",Bangalore,100%,(11 votes),₹ 1100 fee
Dr. Shilpa Ellur,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (14 years as specialist),"Whitefield, Bangalore",Bangalore,97%,(93 votes),₹ 900 fee
Dr. Shashikala K.T,Gynecologist/obstetrician,"MBBS, DGO, Fellowship in Reproductive Medicine",15 Years Experience Overall  (13 years as specialist),"Kammana Halli, Bangalore",Bangalore,88%,(16 votes),₹ 650 fee
Dr. Shobha Rani,Gynecologist/obstetrician,"DGO, MBBS, MD - Obstetrics & Gynaecology",48 Years Experience Overall  (45 years as specialist),"Richmond Town, Bangalore",Bangalore,83%,(52 votes),₹ 600 fee
Dr. Hemanandini Jayaraman,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",29 Years Experience Overall  (22 years as specialist),"Old Airport Road, Bangalore",Bangalore,95%,(97 votes),₹ 1100 fee
Dr. Sandhya Shivakumar,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",21 Years Experience Overall,"Kalyan Nagar, Bangalore",Bangalore,98%,(214 votes),₹ 600 fee
Dr. Anuradha Lokare,Gynecologist/obstetrician,"MBBS, DGO",14 Years Experience Overall,"Sahakaranagar, Bangalore",Bangalore,98%,(547 votes),₹ 850 fee
Dr. Mala Sibal,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",35 Years Experience Overall  (31 years as specialist),"Old Airport Road, Bangalore",Bangalore,87%,(23 votes),₹ 1100 fee
Dr. Nithya P J,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, Post Doctoral Fellowship in Reproductive Medicine",10 Years Experience Overall  (6 years as specialist),"Old Airport Road, Bangalore",Bangalore,87%,(23 votes),₹ 850 fee
Dr. Sushma,Gynecologist/obstetrician,"DGO, MBBS, MS - Obstetrics & Gynaecology",7 Years Experience Overall,"BTM Layout, Bangalore",Bangalore,87%,(23 votes),₹ 700 fee
Dr. Veena I G,Gynecologist/obstetrician,"MBBS, DGO",21 Years Experience Overall  (19 years as specialist),"Jayanagar 9 Block, Bangalore",Bangalore,87%,(23 votes),₹ 500 fee
Dr. Anupama Ashok,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",27 Years Experience Overall  (20 years as specialist),"Sahakaranagar, Bangalore",Bangalore,98%,(601 votes),₹ 850 fee
Dr. Suma C,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",35 Years Experience Overall  (28 years as specialist),"Hebbal, Bangalore",Bangalore,98%,(601 votes),₹ 800 fee
Dr. Beena Jeysingh,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, MNAMS - Obstetrics & Gynaecology",23 Years Experience Overall  (22 years as specialist),"Sarjapur Road, Bangalore",Bangalore,92%,(202 votes),₹ 700 fee
Dr. Priti Venkatesh,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO",39 Years Experience Overall  (36 years as specialist),"Old Airport Road, Bangalore",Bangalore,95%,(19 votes),₹ 1100 fee
Dr. Mohini S Jadwani,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, Diploma in Gynaecology & Obstetrics",42 Years Experience Overall,"Richmond Town, Bangalore",Bangalore,94%,(17 votes),₹ 550 fee
Dr. Vandana Ramanathan,Gynecologist/obstetrician,"MBBS, Fellowship in Reproductive Medicine, DNB - Obstetrics & Gynecology",11 Years Experience Overall,"Whitefield, Bangalore",Bangalore,94%,(17 votes),₹ 900 fee
Dr. Aarthi Bharat,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",24 Years Experience Overall,"Banashankari, Bangalore",Bangalore,97%,(412 votes),₹ 600 fee
Dr. Chandrika Anand,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",30 Years Experience Overall  (25 years as specialist),"Banashankari, Bangalore",Bangalore,98%,(65 votes),₹ 600 fee
Dr. Trina Karmakar,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (7 years as specialist),"Marathahalli, Bangalore",Bangalore,93%,(14 votes),₹ 700 fee
Dr. Nirmala Shivalingaiah,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",44 Years Experience Overall  (39 years as specialist),"Richmond Town, Bangalore",Bangalore,91%,(44 votes),₹ 600 fee
Dr. Preeti Prabhakar Shetty,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",19 Years Experience Overall  (18 years as specialist),"Bannerghatta Road, Bangalore",Bangalore,27%,(15 votes),₹ 850 fee
Dr. Divyashree PS,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, FNB - Reproductive Medicine",17 Years Experience Overall  (12 years as specialist),"JP Nagar, Bangalore",Bangalore,98%,(302 votes),₹ 500 fee
Dr. Poornima Ramakrishna,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",23 Years Experience Overall  (15 years as specialist),"Koramangala 6 Block, Bangalore",Bangalore,95%,(111 votes),₹ 600 fee
Dr. Savitha Joshi,Gynecologist/obstetrician,"MBBS, DGO",46 Years Experience Overall  (42 years as specialist),"Rajajinagar, Bangalore",Bangalore,95%,(111 votes),₹ 500 fee
Dr. G Srividya Reddy,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (8 years as specialist),"Marathahalli, Bangalore",Bangalore,95%,(111 votes),₹ 900 fee
Dr. Bhavana N Ashar,Gynecologist/obstetrician,"MBBS, DGO",23 Years Experience Overall,"HRBR Layout, Bangalore",Bangalore,100%,(71 votes),₹ 850 fee
Dr. Rashmi Patil,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS, DNB - Obstetrics & Gynecology, MRCOG(UK)",13 Years Experience Overall  (9 years as specialist),"Banashankari, Bangalore",Bangalore,100%,(59 votes),₹ 700 fee
Dr. Archana Singh,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (5 years as specialist),"Kanakpura Road, Bangalore",Bangalore,100%,(59 votes),₹ 850 fee
Dr. Padmasri V,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",28 Years Experience Overall  (27 years as specialist),"VV Puram, Bangalore",Bangalore,89%,(37 votes),₹ 600 fee
Dr. Preethi I M,Gynecologist/obstetrician,"MBBS, DGO",13 Years Experience Overall  (6 years as specialist),"Konanakunte, Bangalore",Bangalore,89%,(37 votes),₹ 500 fee
Dr. Asha Shanbhag,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",16 Years Experience Overall  (12 years as specialist),"Whitefield, Bangalore",Bangalore,99%,(190 votes),₹ 850 fee
Dr. B Ramesh,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",34 Years Experience Overall  (29 years as specialist),"HBR Layout, Bangalore",Bangalore,99%,(361 votes),₹ 800 fee
Dr. Chitra Sreenivasa Murthy,Gynecologist/obstetrician,"MBBS, DGO, MRCOG(UK)",22 Years Experience Overall  (15 years as specialist),"Electronics City, Bangalore",Bangalore,93%,(115 votes),₹ 850 fee
Dr. Harshitha Krishnappa,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",6 Years Experience Overall  (2 years as specialist),"Koramangala 5 Block, Bangalore",Bangalore,93%,(115 votes),₹ 700 fee
Dr. Rashmi Swaroop,Gynecologist/obstetrician,"MBBS, DGO, Fellowship in Reproductive Medicine",23 Years Experience Overall  (16 years as specialist),"VV Puram, Bangalore",Bangalore,97%,(150 votes),₹ 600 fee
Dr. Prabha Ramakrishna,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology, FRCOG (UK)",24 Years Experience Overall,"Electronics City, Bangalore",Bangalore,80%,(97 votes),₹ 850 fee
Dr. Geetha Belliappa,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",32 Years Experience Overall  (29 years as specialist),"Bannerghatta Road, Bangalore",Bangalore,95%,(39 votes),₹ 950 fee
Dr. Chandrika P. Kulkarni,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (18 years as specialist),"Jayanagar, Bangalore",Bangalore,90%,(69 votes),₹ 850 fee
Dr. Aparnaa Panda,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (20 years as specialist),"Bannerghatta Road, Bangalore",Bangalore,92%,(1199 votes),₹ 950 fee
Dr. Swapna S,Gynecologist/obstetrician,"MBBS, DGO",15 Years Experience Overall  (9 years as specialist),"HBR Layout, Bangalore",Bangalore,92%,(1199 votes),₹ 600 fee
Dr. Manjula Raghuveer,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",22 Years Experience Overall,"Malleswaram, Bangalore",Bangalore,96%,(184 votes),₹ 850 fee
Dr. Padmini Isaac,Gynecologist/obstetrician,"MBBS, DGO - Preventive & Social Medicine, MD - Obstetrics & Gynaecology",45 Years Experience Overall  (42 years as specialist),"Jayanagar, Bangalore",Bangalore,91%,(181 votes),₹ 950 fee
Dr. Padmini Isaac,Gynecologist/obstetrician,"MBBS, DGO - Preventive & Social Medicine, MD - Obstetrics & Gynaecology",45 Years Experience Overall  (42 years as specialist),"Jayanagar, Bangalore",Bangalore,91%,(181 votes),₹ 950 fee
Dr. Pavithra K,Gynecologist/obstetrician,"MBBS, DGO",12 Years Experience Overall  (10 years as specialist),"Malleswaram, Bangalore",Bangalore,98%,(49 votes),₹ 850 fee
Dr. Shashikala Ksheerasagar,Gynecologist/obstetrician,"MBBS, DGO, MRCOG(UK), Fellowship in Reproductive Medicine",22 Years Experience Overall  (20 years as specialist),"Millers Road, Bangalore",Bangalore,100%,(26 votes),₹ 1000 fee
Dr. Shaik Habiba,Gynecologist/obstetrician,"MBBS, DGO",10 Years Experience Overall  (4 years as specialist),"HSR Layout, Bangalore",Bangalore,100%,(26 votes),₹ 500 fee
Dr. Manisha Singh,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology, Fellow of Royal College of Obstetricians and Gynaecologists FRCOG (London)",32 Years Experience Overall  (29 years as specialist),"Bannerghatta Road, Bangalore",Bangalore,84%,(37 votes),₹ 1100 fee
Dr. Rekha Prashanth,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",28 Years Experience Overall  (23 years as specialist),"Sarjapur Road, Bangalore",Bangalore,84%,(37 votes),₹ 700 fee
Dr. Ayesha Gulzar Ahamed,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (3 years as specialist),"Banashankari, Bangalore",Bangalore,84%,(37 votes),₹ 600 fee
Dr. Meena Muthaiah,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",30 Years Experience Overall  (23 years as specialist),"Old Airport Road, Bangalore",Bangalore,89%,(136 votes),₹ 1100 fee
Dr. Sophia,Gynecologist/obstetrician,"MBBS, Post Doctoral Fellowship in Reproductive Medicine, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (9 years as specialist),"Electronics City, Bangalore",Bangalore,94%,(64 votes),₹ 850 fee
Dr. Pooja A Kundargi,Gynecologist/obstetrician,"MBBS, DGO",16 Years Experience Overall  (10 years as specialist),"Nagarbhavi, Bangalore",Bangalore,100%,(210 votes),₹ 500 fee
Dr. Jayashree V Mane,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",25 Years Experience Overall  (24 years as specialist),"Whitefield, Bangalore",Bangalore,19%,(32 votes),₹ 600 fee
Dr. Nirmala Chandrashekar,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, Fellowship in Gynaec Oncology",15 Years Experience Overall  (14 years as specialist),"Kengeri, Bangalore",Bangalore,19%,(32 votes),₹ 700 fee
Dr. Aruna Thangapandy,Gynecologist/obstetrician,"MBBS, DGO",16 Years Experience Overall  (12 years as specialist),"Mahadevapura, Bangalore",Bangalore,19%,(32 votes),₹ 700 fee
Dr. Maheshwari,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (7 years as specialist),"Banashankari 1st Stage, Bangalore",Bangalore,92%,(13 votes),₹ 600 fee
Dr. Meghana Reddy,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",11 Years Experience Overall  (7 years as specialist),"Marathahalli, Bangalore",Bangalore,100%,(122 votes),₹ 900 fee
Dr. Mutyalatha Koppula,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (15 years as specialist),"Yelahanka New Town, Bangalore",Bangalore,100%,(91 votes),₹ 300 fee
Dr. Prajual S Hegde,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",29 Years Experience Overall  (24 years as specialist),"Koramangala 6 Block, Bangalore",Bangalore,94%,(66 votes),₹ 600 fee
Dr. Mangala Gowri,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",24 Years Experience Overall  (14 years as specialist),"Basavanagudi, Bangalore",Bangalore,91%,(11 votes),₹ 650 fee
Dr. Ruksana,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MBBS",23 Years Experience Overall  (22 years as specialist),"Kalyan Nagar, Bangalore",Bangalore,100%,(39 votes),₹ 600 fee
Dr. Geeta Komar,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",22 Years Experience Overall  (18 years as specialist),"Whitefield, Bangalore",Bangalore,75%,(12 votes),₹ 600 fee
Dr. Nivedita,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (8 years as specialist),"Vasanthnagar, Bangalore",Bangalore,97%,(76 votes),₹ 850 fee
Dr. Harshita Ramamurthy,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (8 years as specialist),"JP Nagar 6 Phase, Bangalore",Bangalore,97%,(76 votes),₹ 500 fee
Dr. Raksha Madhu,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (6 years as specialist),"HBR Layout, Bangalore",Bangalore,97%,(76 votes),₹ 600 fee
Dr. Mohini N Prasad,Gynecologist/obstetrician,"MBBS, MRCOG(UK)",47 Years Experience Overall  (36 years as specialist),"Seshadripuram, Bangalore",Bangalore,97%,(76 votes),₹ 740 fee
Dr. Poornima Kinila,Gynecologist/obstetrician,"MBBS, DGO",18 Years Experience Overall  (17 years as specialist),"JP Nagar, Bangalore",Bangalore,100%,(28 votes),₹ 800 fee
